Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,1000 sq.m.,Kotayk › Proshyan,"$30,000",USD,"0600095A plot of land with an area of 1000 sq/m is for sale in the new Yerkir-Avangard district of Proshyan community. 25m front, 40m depth. Residential houses in the neighborhood. Communications are available. For more information call:Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17403066
Agricultural,3000 sq.m.,Kotayk › Proshyan,"$45,000",USD,An agricultural land with an area of 2995 sq/m is for sale in Proshyan community. It is close to the former Ministry of Defense building. The frontage is 70 meters. Communications available. It is possible to change to a neighbor. For more information call:Code 0600092Translated from Armenian,Nov-25-2022_00-35,,https://list.am/en/item/17401335
For Residential Development,600 sq.m.,Kotayk › Kasagh,"$35,000",USD,Հառցերի համար զանգահարել,Nov-25-2022_00-35,,https://list.am/en/item/17411440
For Residential Development,1000 sq.m.,Kotayk › Garni,"$10,000",USD,"1000 m2 garden house for sale, with different types of fruit trees, provided with irrigation water, electricity, gas and drinking water, networked. The park is located in an area called ""Melikset"", on the left side of the road leading to Geghard, about 800 m from the road. For more information, write to my e-mail. Mail; Call the given number in May-July. For the rest of the months, write an e-mail. Mail,Negotiable...Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/12072672
For Residential Development,1000 sq.m.,Kotayk › Proshyan,"$60,000",USD,"In Proshyan community, very close to the Yerevan-Ashtarak highway, a flat plot of land with an area of 1000 sq/m is for sale. Frontal length: 20 meters, depth 50 meters. High position, with an open view of Ararat and Aragats mountains. Prosperous neighborhood, beautiful private houses in the neighborhood. Paved road to the plot. All communications directly grounded. For more information call:Code 0600084Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17725955
Agricultural,3000 sq.m.,Kotayk › Proshyan,"$45,000",USD,"A 3000 sq. M. Land is for sale near Proshyan, near the Yerjan-Ashtarak highway. 100 meters from the main highway. It is possible to change the status of the plot. Access from 2 sides (front), 20 meters on each side, depth 150 meters. For more information call:Code 0600081Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17621059
For Residential Development,1200 sq.m.,Kotayk › Argel,"$12,000",USD,"Land for sale in Karashamb village. There is light, irrigation water, drinking water.It is convenient to build a recreation area, a residential house, whatever we want. A recreation area, private houses are built next to it. It is located in the lap of nature.Call for details.Negotiable:Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/16534658
Agricultural,3000 sq.m.,Kotayk › Garni,"$14,000",USD,Orchard. Exchange is possibleTranslated from Armenian,Nov-25-2022_00-35,,https://list.am/en/item/13417011
Agricultural,1300 sq.m.,Kotayk › Arzni,"$15,500",USD,"On the Yerevan Sevan highway, in front of the eagle statue, next to the gas station.Has the opportunity to make it home.Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17335937
For Residential Development,504 sq.m.,"Ջրվեժ թաղամաս 2, Երևան","$58,000",USD,"A plot of land for summer house in Jrvezh district is for sale. 504 sq. MeterAsphalt road, gas and electricity infrastructures pass in front of the plot. All the neighboring houses are built and inhabited, except for the plot next door.14 km from the center of Yerevan, 4-5 km from Nor-Nork.#waterfall #plot #near homeTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/18092519
Agricultural,4900 sq.m.,Kotayk › Nor Geghi,"$27,500",USD,"URGENT I am selling an apple orchard 2000 m (5 rows), and 2900 m of arable land. The park is located next to the road in the first brigade. The garden has permanent irrigation water. E-mail Possibility of electricity, gas ելու drinking water. For details, call the mentioned number. Price is negotiable.Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17774576
For Residential Development,800 sq.m.,Kotayk › Balahovit,"$45,000",USD,"The land is flat, water, gas and electricity are nearby.Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/18314672
For Public Buildings,3000 sq.m.,Kotayk › Proshyan,"$300,000",USD,"The land is located on the first line of the North-South highway, next to the Guy post. The length of the front part is 115 meters. Exchanged with C Class above 2019 or with Apartment in YerevanTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/16749374
For Residential Development,510 sq.m.,Kotayk › Abovian,"$32,000",USD,"A plot of land near the house is for sale. In Abovyan. The area is 510 square meters, on 17x30. Next to the 4th micro, next to the maternity hospital. Central area near the main road, very close to all communications. There is a water line and sewage, as well as gas and electricity.It is very suitable for building a residential building, it is a newly built district, there are houses in the neighborhood.Exchange with an apartment is possible(not in the dormitory building)WITHOUT INTERMEDIARYTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/15895786
For Residential Development,1000 sq.m.,Kotayk › Nurnus,"$10,000",USD,"Irrigation water, fruit treesTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/18226881
For Residential Development,2300 sq.m.,Kotayk › Nurnus,"$51,000",USD,"Exchange with a car and apartment, there are many fruit trees in the land, a 2-storey house with a swimming pool. URGENTTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/15918726
For Residential Development,"21,308 sq.m.",Kotayk › Nor Hachen,"$52,000",USD,Հողի նշանակություն գյուղ•,Nov-25-2022_00-35,,https://list.am/en/item/14203028
For Residential Development,1560 sq.m.,Kotayk › Garni,"$13,000",USD,"I pay very urgently, call or write for details.Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/10227510
Agricultural,2000 sq.m.,"Marzpetuni street, Garni","$40,000",USD,Of agricultural importanceDrinking waterThree phaselightBuildingVery nice garden with different tree speciesA spring in the groundEXCHANGE FOR APARTMENTABOVYAN OR YEREVANTranslated from Armenian,Nov-25-2022_00-35,,https://list.am/en/item/17595631
Agricultural,1223 sq.m.,Kotayk › Zovuni,"$25,000",USD,"Land for sale on 16th Zovuni street, all the communications are close, a road passes through two fronts of land, the total area is 1223 sq. M. Մ. , price c. Մ. $ 20:Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17101359
For Residential Development,3900 sq.m.,Kotayk › Fantan,"22,000,000 ֏",AMD,Տնամեռդ հօղատառացք,Nov-25-2022_00-35,,https://list.am/en/item/17073655
For Residential Development,1400 sq.m.,Kotayk › Fantan,"$15,000",USD,Տնամեռձ հող ունի ջուրի գազի հոսանքի հնարավորություն,Nov-25-2022_00-35,,https://list.am/en/item/17073674
For Residential Development,1000 sq.m.,"Hatis street, Abovyan","$67,000",USD,"Շտապ վաճառվում է 1000քմ տնամերձ հողատարածք Աբովյան քաղաքում՝ Փարվանա ռեստորանային համալիրի ետնամասում։ՈՒնի խմելու և ոռոգման ջուր, հոսանք և գազ։Պարսպապատված է և ունի 100 հատ պտղատու ծառեր։Գինը սակարկելի։ Գեղեցիկ տեսարան դեպի նոր կառուցվող Քրիստոսի արձանը ։Срочно продается земельный участок 1000кв/м для постройки дома. Находится за ресторанным комплексом Парвана. Есть питьевая и поливная вода, газ и электричество. Огорожена и имеет 100 фруктовых деревьев.",Nov-25-2022_00-35,,https://list.am/en/item/17618422
Agricultural,6000 sq.m.,Kotayk › Abovian,"$58,000",USD,"Selling a plot of land on the slopes of Mount Hatis in the exact place where the Statue of Saint Jesus Christ is to be placed and where the construction work of the ropeway will be located. Than $90,000 after just 1 year it will cost no less than $170,000 considering the location and the many projects that have already started. With a total area of 6000 square meters, 25 linear meters of frontage on the road side, 240 linear meters of length, which allows visibility all along. The land area is suitable for a recreation area and other similar purposes, an unprecedented flow of tourists to the given region. For more details, call the specified phone numbers, OwnerTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17394732
For Residential Development,6000 sq.m.,Kotayk › Abovian,"$55,000",USD,"Selling a plot of land on the slopes of Mount Hatis, in the exact place where the Statue of Saint Jesus Christ should be placed and the ropeway should be placed, the construction works of which have already started. , with a total area of 6000 square meters, not too far from the location of the statue, and certainly not too close directly in front of it, that is, in the permitted area, an excellent place for the purpose of building a rest zone and of course for any similar operation, 25 linear meters of frontage from the road, 240 linear meters of length, which allows to see the whole along. Unprecedented flow of tourists to the given region according to the data of the evaluation experts, the given plot of land is currently valued at no less than $90,000, after only 1 year it will cost no less than $150,000 to $250,000, that is, 1 square meter will cost from $20 to $45. At the moment it is urgent, for now the given price is the given price is for a total of 6000 square meters, there is also a partial sale option, for more details, call the indicated phone numbers. I will negotiate for a real buyer (Owner)Translated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/17394706
Agricultural,3000 sq.m.,Kotayk › Goght,"$45,000",USD,"Land for sale in the highest part of Goght village. (Garni Geghard)A beautiful view opens in front of you: Khosrov forest and Masis mountain. Part of the land has fruit trees, the rest is a plain. It is suitable for both business use and house building. There is drinking water, electricity, irrigation water. There are residential houses in the area.Price will be negotiable if you buy the whole thingTo learn more, call the indicated numbersTranslated from Armenian",Nov-25-2022_00-35,,https://list.am/en/item/18130181
