Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For General Purpose,7680 sq.m.,Yerevan › Ajapnyak,"$3,000,000",USD,Կոդ՝ 0600088Աջափնյակ 7750ք/մ160 մետր ճակատՀարմար է բազմաբնակարան շենքեր կառուցելու համար:,Nov-25-2022_00-48,,https://list.am/en/item/17641953
For Residential Development,940 sq.m.,Yerevan › Davitashen,"$130,000",USD,"Code: 0600078Davitashe, next to the Red CrossA plot of land with an area of 940 square meters is for sale in Davitashen community, right next to the red cross. Near Yerevan-Ashtarak highway. Flat land, beautiful view of Mount Ararat, 20m access road, 47m depth. A few minutes' drive from the quarter. He drew water, gas and electricity. Current directly to ground. For more information call:Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/17620979
For Residential Development,1850 sq.m.,Yerevan › Ajapnyak,"$280,000",USD,A 1850 sq / m land is for sale in C1 district. There is a townhouse building. Permission: All communications nearby. Front 32 meters. For more information call:Code 0600076Translated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/17582534
For General Purpose,2000 sq.m.,"David-Bek Street 174/2, Yerevan","$1,100",USD,"Ice farm with orchard for sale, has a view, residential house, 2 rooms, garden, wine, negotiable, wine under contractTranslated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/16315370
For Residential Development,600 sq.m.,"1st Street, Nor Kharberd","$6,000",USD,"Paid or exchanged for a car c. Yerevan, Shengavit Nor Kharberdum 600 sq. M. Land for residential development, Nor Kharberd 1 street, 10 houses. There is possibility of electricity, constant drinking water and artesian water.Bus stop number 6 is located near the land.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18249946
For Residential Development,500 sq.m.,"Bagrevand 24th street, Yerevan","$65,000",USD,"500 square meters of land near the house is for sale in Bagrevand. There is water, electricity and gas. It has a sewer.Frontage: 12.5 meters, depth: 40 meters.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18356976
For Residential Development,620 sq.m.,"Նոր Արեշի 45-րդ փողոց 1, Երևան","$40,000",USD,"Water, gas, electricity, sewerage. The house was demolished. Near the car market.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/17794277
For Residential Development,3780 sq.m.,"Zakaria Sarkavag street, Yerevan","$1,800,000",USD,Ideal plot for building a multi-storey residential building.Front and road from three sides. There is a two-storey building with an area of 1280 square meters in the area.Code 001-000Translated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/17719090
For Residential Development,500 sq.m.,"Լուկաշինի 2-րդ փողոց 10/2, Երևան","$75,000",USD,"500 square meters of land, call for questions.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18129381
For Residential Development,670 sq.m.,Yerevan › Avan,"$110,000",USD,"Land for sale in Tumanyan district.The total area of the land is 670 square meters.The meaning is residential construction.Communications are available.Selling price: 110,000 USDCode: GS-H10Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/17969786
For Residential Development,1400 sq.m.,Yerevan › Nor Nork,"$45,000",USD,"The district is located in Bagrand20 meters front70 meters longdrinking water, electricity, gasTranslated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/15059609
For Residential Development,416 sq.m.,"Մելքումովի փողոց 38/13, Երևան",$250,USD,1 line is suitable for different types of activitiesTranslated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/18230859
For General Purpose,400 sq.m.,"Yervand Kochar street, Yerevan","$720,000",USD,"Land for sale on Yervand Kochar street, Price $ 720,000, one c. Մ. $ 1800.Suitable for building a residential building.The length is 30 square meters. Մ.Width 15 square meters. Մ.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/17310620
For Residential Development,1000 sq.m.,Yerevan › Davitashen,"$80,000",USD,"Flat land to build a house, there is drinking and irrigation water, electricity. There are newly built private houses nearby.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/16147469
For Residential Development,320 sq.m.,"Nork 9-th street 140, Yerevan","$35,000",USD,"Участок под строительство дома на жилой улице с прекрасным видом на Ереван, все коммуникации подведены На участке старая постройка (дом) около 50 соток (электричество, вода, газ), транспорт проходит по улице, рядом школаLand to build a house on a residential street with a beautiful view of Yerevan, all communications are available There is an old building (house) about 50 sq. M. On the land (electricity, water, gas), transport passes through the street, it is close to the schoolՀողատարածք բնակելի տուն կառուցելու համար, Երևանի գեղեցիկ տեսարանով, բնակելի թաղամասում տարածքում առկա է բոլոր կոմունալ հարմարությունները, մոտ է տրանսպորտին, դպրոցին",Nov-25-2022_00-48,,https://list.am/en/item/17470942
For Residential Development,333 sq.m.,Yerevan › Malatia-Sebastia,"$45,000",USD,Victory district near the nursing homeon the main roaddrawn waterAsphalt roadfront 9 meters Length 37 metersOnly real buyers should call.Translated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/17514488
Agricultural,813 sq.m.,Yerevan › Erebuni,"$10,000",USD,Land for sale in Erebunithere is water light gas flat land 813 sq / mTranslated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/16026231
For Residential Development,800 sq.m.,"Petros Duryan district 3rd street, Yerevan","$98,000",USD,800 square meters of land on Avan Duryan 3rd street.Translated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/18225120
For Residential Development,372 sq.m.,Yerevan › Shengavit,"$20,000",USD,A plot of land near the house is for sale in Charbakh. Address internal 13 Charbakh street.Translated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/13366305
For General Purpose,425 sq.m.,Yerevan › Nor Nork,"$60,000",USD,"The building is located on a land plot of 425 sq. M., can be used as a residential or industrial area, the address is privatized next to the church at 72 / 4.5 Hunan Avetisyan block, for details call... Price NEGOTIABLE.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/14456282
For Residential Development,500 sq.m.,"Anastas Mikoyan street, Yerevan","$120,000",USD,"Դավթաշեն' Ձոր 2' կամրջի մոտակայքում500մ հողատարածք' Արարատի և ձորի տեսարանովՊարսպապատված էՇատ հարմար է սեփական տուն կառուցելու համար:Մանրամասների համար կարող եք զանգահարել նշված հեռախոսահամարով (նաև WhatsApp, Viber) :Davtashen Dzor 2, close to the bridge500sqm building land, with Mount Ararat and gorge viewIt is already fencedVery suitable to build a house.For video and more info, you can also contact me via Viber & WhatsApp of the mentioned number.Կոդ T6",Nov-25-2022_00-48,,https://list.am/en/item/17663380
For Residential Development,800 sq.m.,"Նուբարաշենի 4-րդ փողոց 1, Երևան","$20,000",USD,"Land near the house for sale in Nubarashen.The total area is 1200 square meters. M: Located in a residential area.The road is asphalted.The front part is —-48 square meters. Մ.It has a beautiful view to Masis, Sis mountains, ագ Mount Aragats.There is sewerage, gas, light, water right next to the land.It is possible to sell partially —-- 400 sq. M. From:Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/16885000
For Residential Development,620 sq.m.,"Ռուբինյանց փողոց 27/51, Երևան","$105,000",USD,"Multi-functional area for sale. Adjacent to Rubinyants-Tsarav Akhpyur Avenue. First line100m2 building + 320m2 land + 300m2 garden18 m frontageSuitable for building various buildings. It is also suitable for a residential building and house. Grocery and Grocery store, Gegh. Salon, pharmacy, office space. Developed infrastructure.Available: Light (three-phase), water, sewage, gas.Land and Structure with certificate of completion.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18145701
For Residential Development,500 sq.m.,"Սարգիս Լուկաշինի փողոց, Երևան","$56,000",USD,"500 square meters of land near the house is for sale on Sargis Lukashin street, near the newly built Defense district of the North-South highway, all utilities are located directly in front of it.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18193345
Agricultural,1200 sq.m.,"1st Street, Nor Kharberd","$13,000",USD,"A plot of land of 1200 square meters is for sale. Yerevan, Shengavit Nor - Kharberd horticultural area1 street N10.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18031741
For General Purpose,178 sq.m.,Yerevan › Kentron,"$140,000",USD,"Private house-land for sale with an area of 178 square meters on Charents street (1 line), Kentron administrative district. The area is subject to demolition. The area can potentially be expanded up to 320 square meters (taking into account the sale of a nearby house) The area is very close to all the central places. The land is a inhabited private house, which in case of purchase you can use for commercial purposes (organization, firm, residential building) and for other reasons. The cost per square meter is $ 800 ($) For details, call the phone number mentioned in the personal data, how can you contact the same phone number via viber, whatsapp, skype, telegram.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/14208341
For Industrial Use,700 sq.m.,"Gulakyan Street, Yerevan","$560,000",USD,"Mixed development plot on Gulakyan street, 5 floors permit, 1 floor parking lotTranslated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/18355143
For Residential Development,500 sq.m.,Yerevan › Shengavit,"$25,000",USD,Land near the house for sale in Nerkin Charbakh with a half-built buildingTranslated from Armenian,Nov-25-2022_00-48,,https://list.am/en/item/17653467
For Residential Development,400 sq.m.,"Nerkin Charbakh 8-th street, Yerevan","$25,000",USD,"Urgent land for sale in Nerkin Charbakh with a half-built building, fruit trees, communal facilities. For more information call.Translated from Armenian",Nov-25-2022_00-48,,https://list.am/en/item/17684150
