Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,400 sq.m.,"Երիտասարդության փողոց 1, Մերձավան","6,000,000 ֏",AMD,"400 sq. M. Flat land near the house for sale in Merdzavan, residential district, front part 22 meters, with all communal facilitiesTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/13419772
For Residential Development,2000 sq.m.,Armavir › Jrarat,"$7,000",USD,"Land is for sale in the village of Jrarat, Etchmiadzin, without an intermediary, with a certificate of ownership. At one time it was also used as a wheat field.The electric train coming from Yerevan passes through the village.Price is negotiable.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/16692258
For Residential Development,1000 sq.m.,Armavir › Arshaluys,"$5,500",USD,"Call for details, land near the house. Nearby there is an artisan at a distance of 50 meters and electricityTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18083538
Agricultural,"100,000 sq.m.",Armavir › Lukashin,"$29,000",USD,"The water line passes over the land (""Mayraru"", there can be no water supply problem)There is stone cleaning work. Ideal weather zone for different tree orchards հիմ to establish a farm.An exchange with an equivalent car is possible.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17375635
Agricultural,5000 sq.m.,Armavir › Armavir,"2,400,000 ֏",AMD,"A land plot of 5000 square meters is for sale in the village of Lukashin, Armavir marzAdjacent to Armavir city-district 108.There is irrigation water - Mother stream, artizan.It has access to the city of Armavir and the highway of Lukashin village.Roads are marked in orangeLease and other conditions are possible.It is a very fertile land. All crops gave high yields.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17795649
For Residential Development,1200 sq.m.,Armavir › Taronik,"$4,000",USD,60/20 зимля ровние рядом жилои дама рядом ест свет вада газ срочно ест торг,Nov-25-2022_00-56,,https://list.am/en/item/17905030
Agricultural,1000 sq.m.,Armavir › Mrgashat,"$22,000",USD,Продам земельный участок плошадь 1 гектар рядом с дорогой. Рядом имеенся вода артизан. Торг возможен обмен,Nov-25-2022_00-56,,https://list.am/en/item/18257278
Agricultural,"10,000 sq.m.",Armavir › Echmiadzin,"$70,000",USD,"Land for sale c. Echmiadzin - on the Margara road. There is water, electricity and gas very close.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18127112
For General Purpose,"200,000 sq.m.",Armavir › Margara,"$150,000",USD,"20 hectares are located near the Araks river, near the sand mines. It is 35 km away from Yerevan.On the road leading to the area of sand mines of Margara village.It will be leased.Price is negotiable.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17217365
Agricultural,"25,000 sq.m.",Armavir › Aknalich,"$12,000",USD,"Agricultural land for sale.2.5 hectaresAknalich community.Aknalich hox:Axlich hox:For details, tel.40.165502, 44.127056 coordinates:Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17834903
For Residential Development,400 sq.m.,Armavir › Echmiadzin,"$27,000",USD,"400 sq. M. Land near the house for sale in Etchmiadzin, the area is generally fenced, has water, fruit trees, for details callTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/13965692
For Residential Development,1000 sq.m.,Armavir › Norakert,"$12,000",USD,"The area has a concrete foundation, a basement has been builtThe 13x18 lot is serviced with gas, water, electricity and irrigation wateris located 16 km from the center of YerevanTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18159766
For Residential Development,1200 sq.m.,Armavir › Armavir,"$3,850",USD,"Land near the house (1200 square meters) is urgently for sale in Arazap community, Armavir marz (near Ordan Red Reserve)An exchange is also possible, with an additional fee from me or you.+ + + See all our announcements + + +Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/16245848
Agricultural,6000 sq.m.,Armavir › Echmiadzin,"4,000,000 ֏",AMD,"I am selling a privatized 6000 m/sq. , an orchard with 2 types of dambuli and a low type of walnut trees. The road is smooth, irrigation water pumps and electricity are nearby. The land is very convenient to go from Yerevan to Echmiadzin, turning right before reaching Echmiadzin to Norakert village, or enter from Zvartnots district. More than 300 bales of hay are harvested per season. Price negotiable. You can also pay in installments.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/12806695
Agricultural,7600 sq.m.,Armavir › Echmiadzin,"$4,500",USD,An agricultural land is for sale in the Golden Village of EtchmiadzinTranslated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/14326217
For General Purpose,2300 sq.m.,Armavir › Echmiadzin,"$20,000",USD,"Privatized land plot for sale (2300 sq. M.) in Etchmiadzin, Jrarat village, with unfinished building (90 sq. M.)Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/7801017
Agricultural,2600 sq.m.,Armavir › Arevashat,"$3,000",USD,Call for detailsTranslated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/17533950
Agricultural,800 sq.m.,Armavir › Parakar,"$14,500",USD,Մանրամասների համար զանգահարեք,Nov-25-2022_00-56,,https://list.am/en/item/17361275
For Residential Development,600 sq.m.,Armavir › Parakar,"$25,000",USD,"Land near the house for saleAramavir, Parakar• 600 square meters_• Communications are availableCode VD43Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17757041
For Residential Development,720 sq.m.,Armavir › Parakar,"$40,000",USD,"VM595A 720 square meter residential plot for sale, frontage: 17.8mArmavir, Parakartwo-way accesscommunications are availablestone garageTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/16445469
Agricultural,600 sq.m.,Armavir › Tairov,"$18,000",USD,"A plot of land for sale in Tairov, adjacent to Yerevan, there is 600 square meters of water and sewerage, it is a flat land, marked by geodesy, it can be used for building constructions, it has two roads, one goes down to Bangladesh, the other is the Tairov highway.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17931140
Agricultural,"10,000 sq.m.",Armavir › Echmiadzin,"$8,500",USD,Arable land for saleIn the city of EtchmiadzinThe area is 10000 square meters of landAshotFor more information call:Code A0360Translated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/14100181
Agricultural,"120,000 sq.m.",Armavir › Nalbandyan,"$80,000",USD,"A 12-hectare land is for sale, of which 3 hectares is a vineyard, a stream is at the top of the land, a very fertile land, suitable for ""establishing a garden"" and growing vegetables.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17873547
For Residential Development,600 sq.m.,Armavir › Parakar,"$26,000",USD,A plot of land in Paraksrum is for sale.Translated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/18226567
For Public Buildings,1720 sq.m.,Armavir › Armavir,$110,USD,"1 c. M - $ 110Near the 6th schoolarea with stone fenceThere is a 1-storey industrial building in the area.Adjacent areas can be purchased if desired.Price is negotiable.In case of questions, the mentioned number is available via Viber, Whatsapp.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17295756
For Residential Development,405 sq.m.,"Եղիշե Չարենցի փողոց 27, Վաղարշապատ","$10,000",USD,"Newly built district with water, gas and electricity.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17867940
Agricultural,"14,150 sq.m.",Armavir › Zartonk,"$27,000",USD,"K-20379Վաճառվում է 14150 քմ գյուղնշանակության հողատարածք Զվարթնոցում։ Ունի 48 շարք մշակված խաղողի այգի (Վան և այլ տեսակի խաղող), ոռոգման ջուր։Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։14150 sq. M plot of agricultural meaning for sale in Zvartnots. There are 48 lines of grapes (Van and other types) and irrigation water.For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_00-56,,https://list.am/en/item/12066884
For General Purpose,1100 sq.m.,"Երիտասարդության փողոց 1, Մերձավան","$15,000",USD,"A plot of land in Merdzavan village is for sale5 km from Yerevan.There is gas, water and electricity in the area.It is also possible to exchange with a car for an additional fee.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18287006
,1500 sq.m.,Armavir › Armavir,"$10,000",USD,Lukashin gyuxum,Nov-25-2022_00-56,,https://list.am/en/item/14815826
For Residential Development,1020 sq.m.,Armavir › Dasht,"$6,000",USD,"A plot of land near the house is for sale. There are houses nearby, it is suitable for building a house.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18317719
For General Purpose,48 sq.m.,"Charents street, Vagharshapat","$7,000",USD,"The land is located in the area adjacent to the 15th building, there is gas, electricity and sewerage on the school road. The front of the plot is 8m, and the length is 6m. A two-car garage or garage can be built. The price is not final, I will listen to offers.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17753791
Agricultural,900 sq.m.,Armavir › Parakar,"$12,000",USD,"Armavir, Parakar / Mkrtchyan str. /900/15 * 60 /village. Note Plot:Code VM812Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17536137
For Residential Development,1200 sq.m.,Armavir › Tairov,"$120,000",USD,"Code-BB1092Land for saleArmavir marz, Tairov• 1200 square meters area•residential development_• communications available• fenced• 2nd line•partial sale is possibleTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18124846
For Residential Development,2000 sq.m.,Armavir › Aknashen,"10,000,000 ֏",AMD,"Fenced, communications blocked. Lands attached to each other with two certificates. Call for details. 40 meters front.Translated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/18286525
For Residential Development,206 sq.m.,"Վարդան Մամիկոնյան փողոց 9Г, Վաղարշապատ","$25,000",USD,10 meters of frontage for building a house on a plot of landTranslated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/18126052
For Residential Development,1000 sq.m.,"Բաղրամյան փողոց 93, Վաղարշապատ","$6,500",USD,"Land for sale in Mrgastan village, very suitable for building a house or a summer house, all the utilities are available, it has a wellTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17886249
For Residential Development,1000 sq.m.,"Բաղրամյան փողոց 35, Վաղարշապատ","$11,500",USD,"In Mrgastan village, a land near the house is for sale, very convenient for building a house or a summer house, all the communal facilities are available. There is a cattle barn of 75 sq. M. AND bird house 60 sq / m. And raspberriesTranslated from Armenian",Nov-25-2022_00-56,,https://list.am/en/item/17889203
Agricultural,7000 sq.m.,Armavir › Echmiadzin,"$6,800",USD,Arable land for saleTranslated from Armenian,Nov-25-2022_00-56,,https://list.am/en/item/18091152
