Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,2430 sq.m.,Tavush › Getahovit,"$3,000",USD,"(Code 8/ 161) 2430 sq/m plot of land for sale in Getahovit village of Ijevan city, adjacent to the forest, intended purpose: Agricultural, operational purpose or plot: Arable land, type of registered right: Property. A very beautiful view opens from the area, it is convenient to change the meaning and make a recreation area, the price is 3,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 8-161Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17688340
For Residential Development,2000 sq.m.,Tavush › Hovk,"$12,000",USD,"(Code 08/147) 2000 sq. M. Land is for sale in Hovk village of Dilijan city (37.6 m of the road front), the purpose is residential, the purpose of use is residential construction, the type of registered right is property. Water and electricity is available, a beautiful view of the area and very convenient for building a house, the price is 12,000 USD (the price is final) Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. We repeat once, no telephone address is provided.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17959347
For General Purpose,650 sq.m.,Tavush › Hovk,"$10,000",USD,"1st line, located on the bank of Aghst river, 13 km of Dilijan-Ijan highway. Above: It is very convenient for any ""object"" in public.We can provide GPS data of the place.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/10109540
For Residential Development,1980 sq.m.,Tavush › Yenokavan,"$20,000",USD,"(Code 08/5) 1980 sq / m land for sale in Yenokavan village, Ijjan city, purpose: Settlements, purpose of use: Residential construction, type of registered right: Property. Water and electricity are available, and the area has a beautiful view, cost $ 20,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 08-5Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/11663184
For Public Buildings,316 sq.m.,Tavush › Ijevan,"$15,000",USD,"(Code 8/46) 316.9 sq / m plot of land for sale in Getahovit village, Ijjan city, near the highway (13m front of the road) USD. Attention, only honest and conscientious people who are ready to cooperate with a real estate agency should call. Do not write a letter, call for all discussions.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/13819790
For Public Buildings,1693 sq.m.,Tavush › Ijevan,"$60,000",USD,"(Code 8/ 145) 1693 sq/m plot of land for sale in Ijevan city, adjacent to asphalt and river, intended purpose: Residential, operational purpose or plot: Public development, type of registered right: Property. Power is available in the area. The plot is located in a very beautiful nature and is very suitable for a recreation area, the price is 60,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 8-145Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/16606243
For Residential Development,500 sq.m.,Tavush › Ijevan,"$3,800",USD,"(Code 8/11) 500 sq / m land for sale (actually 1100 sq / m) in Ijjan city, purpose of settlements, purpose of use: Residential construction, type of right: Property. Gas, water, electricity are nearby, cost $ 3,800. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. We do not work with citizens who do not call or do not answer calls.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/12187343
For Residential Development,1880 sq.m.,Tavush › Yenokavan,"6,500,000 ֏",AMD,"(Code 8/67) 1880 sq / m land plot (actually about 2500 sq / m) for sale in Yenokavan village of Ijjan city, purpose: Settlements, operational significance or land type - residential construction, type of registered right - property. Water and electricity are available, and the area has a beautiful view, the price is 6,500,000 AMD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 8-67Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/15490707
For Public Buildings,800 sq.m.,Tavush › Ijevan,"$13,000",USD,"(Code 8/50) 800 sq / m land plot for sale near Ijjan-Dilijan highway (road front 26.67 m), purpose: Settlements, operational significance or land type: Public construction, type of registered right: Property. Suitable for building any object, cost $ 13,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. We do not work with citizens who do not call or do not answer calls. I repeat once, no address is provided by phone.Code 8-50Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17014756
Agricultural,4000 sq.m.,Tavush › Dilijan,"15,000,000 ֏",AMD,"(Code 08/ 118) 4000 sq/m plot of land for sale in Dilijan city, intended purpose: Agricultural, operational purpose or plot: Arable land, type of registered right: Property. Water is about 50-60 m away, and electricity and gas are about 300 m away, the price is AMD 15,000,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 08-118Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/15737832
For Residential Development,547 sq.m.,Tavush › Ijevan,"$2,500",USD,"(Code 8/31) 547.7 sq / m plot of land is for sale in Ijjan city, on Metalagortsneri street, the purpose is residential, the operational significance or the type of land is residential construction, the type of right is property. It has 24 hour water and electricity near the plot, the price is $ 2,500.Code 8-31Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/11902728
For Residential Development,2150 sq.m.,Tavush › Dilijan,"23,000,000 ֏",AMD,"The land is located in Gosh village, it has water on the river bank. Gas. Possibility of lightTranslated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17289036
