Type,Construction Type,Floor Area,Floors in the Building,Number of Rooms,Number of Bathrooms,Furniture,Garage,Renovation,Land Area,Address,Price,Currency,Description,Datetime,Facilities,Service Lines,Appliances,Links
House,Stone,400 sq.m.,1,6,3+,,,Euro Renovation,800 sq.m.,"Charents street, Vagharshapat","$450,000",USD,"Own newly built house for sale in the 1st district of Charents. It has 4 bedrooms, living room, kitchen, den, summer kitchen, indoor swimming pool, which is also used in winter, sauna, large orchard, cellar, garage. The house has a 10 sq. M solar plant and a 300l solar water heater.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18308315
House,Stone,450 sq.m.,2,8+,3+,,2 spots,Major Renovation,150 sq.m.,Armavir › Echmiadzin,"$175,000",USD,"A two-story private house is for sale in Etchmiadzin. The house is fully renovated. The area of the land is 150 square meters, and the area of the building is 450 square meters.First floor: Living room, 2 bedrooms, kitchen, bathroom.Second floor: 2 living rooms, 3 bedrooms, kitchen, bathroom.There is also a spacious basement.There is a parking space for cars.There is a swimming pool, a summer kitchen in the yard.The house is sold with partial furniture and appliances.Selling price: 175.000 USDCode: AH-T34Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/16721450
House,Stone,249 sq.m.,1,5,1,,,Euro Renovation,490 sq.m.,Armavir › Tairov,"$160,000",USD,"Code-14582: Private house for sale in Parakar, on Tairov street, 1st line. There is a spacious living room, 4 bedrooms, a basement, an improved yard, an annex of 100 square meters.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17645756
House,Stone,538 sq.m.,1,3,1,,,No Renovation,382 sq.m.,"Shahumyan street, Vagharshapat","26,000,000 ֏",AMD,"A private house is for sale in the heart of Etchmiadzin, in the neighborhood of the Mother Chair, on Shahumyan Street.The house has an advantage, in addition to the main entrance, there is also an entrance from the back where you can park a car and a large boiler room with a toaster in it, which can be used for business.There is a well and a large pool in the yard of the house, it is gasified.For additional questions, pictures and a visit, you can call the indicated number.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18293799
House,Stone,245 sq.m.,1,5,1,Not available,1 spot,Old Renovation,90 sq.m.,Armavir › Echmiadzin,"$87,000",USD,"Own house for sale in Etchmiatsin, on Michurin street.0037123118384 viber, whatsappTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17266383
House,Stone,105 sq.m.,1,3,1,Not available,1 spot,Designer Renovation,145 sq.m.,Armavir › Echmiadzin,"$56,000",USD,"Not far from the center of Etchmiadzin, a 3-room stone house with almost no land is for sale + an office with a bathroom and a garage and a small plot of land in the yard with a separate deed. It has the possibility of getting an additional bedroom by putting just one wall and adding a cover on it.Code 17659Translated from Armenian",Nov-24-2022_23-38,,"ELectricity, water supply, natural gas, sewerage",AIr conditioner,https://list.am/en/item/10655124
House,Stone,1000 sq.m.,1,4,1,Not available,Not available,No Renovation,130 sq.m.,Armavir › Parakar,"$135,000",USD,"Private house for saleArmavir, Parakar• 4 rooms• 1000/130 square meters area• 1st floor_• unfinished• Fenced• Parking• gardenCode AB407Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17567327
House,Stone,200 sq.m.,1,6,1,By agreement,1 spot,Partial Renovation,700 sq.m.,"Շիրազ փողոց 28, Փարաքար","$90,000",USD,"Կոդ՝ B-19584Վաճառվում է 1 հարկանի առանձնատուն Փարաքարում։ Առանձնատունը միջին վիճակում է։ մուտքի դուռը՝ երկաթյա, պատուհանները՝ եվրո, հատակը՝ սալիկ, սանհանգույցը՝ համակցված։ Ունի փակ լոջա, ավտոտնակ, նկուղ, այգի՝ պտղատու ծառերով, գազի հնարավորություն, մշտական ջուր։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A 1-storey house for sale in Parakar. The rooms' quantity is 6 (2 halls and 4 bedrooms) The house is middle renovated. The entrance door is iron-made, the windows are euro-based, the floor is tiled, the bathroom is tiled. The house has a balcony, garage, cellar, garden with fruitful trees, gas possibility and is supplied with constant water.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-24-2022_23-38,,,,https://list.am/en/item/14656266
House,Stone,1300 sq.m.,2,4,1,Available,3 or more spots,Partial Renovation,240 sq.m.,Armavir › Armavir,"$38,000",USD,"The house is in normal condition, permanent water, gas, electricity, windows are euro. 50 km from Yerevan. Distance. Գ. Getashen.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17603885
House,Stone,80 sq.m.,1,2,1,,,Designer Renovation,450 sq.m.,Armavir › Echmiadzin,"$32,000",USD,"House for saleAddress K. EtchmiadzinTeryan streetFencedResidential 80 sq. M. Land 450 sq. M.Number of rooms: 2 gas water, lightCode E018Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14598228
House,Stone,127 sq.m.,1,3,1,,,Old Renovation,300 sq.m.,Armavir › Echmiadzin,"$63,000",USD,"Code A03923-room house for saleNear Etchmiadzin Kyhu SquareFloor 1_2The area is 159 square meters residential,AshotGarageThe house has 2 entrancesBasementSwimming poolWater wellHas all utilitiesFor more information call...#House_Real_Property#Real_property_linking#VagharshapatCode A392Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/13805761
House,Stone,109 sq.m.,1,4,1,Not available,2 spots,Partial Renovation,2400 sq.m.,Armavir › Echmiadzin,"$62,000",USD,"Private 5-room house for sale7 km from Etchmiadzin cityFloor 1_1The area is 109 square meters of living space, 2400 square meters of landAshot4 greenhousesBasementLivestock buildingGarageAuxiliary structuresAll communal facilities are availableFor more information call...Code A048Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17178046
House,Stone,200 sq.m.,2,3,2,,,Cosmetic Renovation,1500 sq.m.,Armavir › Echmiadzin,"$43,000",USD,"A two-storey private stone house is for sale in the village near EtchmiadzinFront 30 meters2 houses togetherThe total area is 1,500 square metersResidential 200 square metersNumber of rooms 7:Code E0697Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14396317
House,Stone,156 sq.m.,1,5,2,Not available,1 spot,Old Renovation,2100 sq.m.,Armavir › Mrgashat,"$52,000",USD,"The residential house has a 28.2 square meter shelter, a 235 square meter glass greenhouse, a 200 square meter polyethylene (cellophane) greenhouse, a swimming pool, a besetka, a garage, a warehouse, a boiler house, there are trees and saplings on the plot.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18030740
House,Stone,115 sq.m.,1,4,1,Not available,2 spots,Euro Renovation,500 sq.m.,"Վարդան Մամիկոնյան փողոց 64, Վաղարշապատ","$84,000",USD,"The apartment is fully renovated and has a large garage for 2 cars. The apartment has an entrance from 2 sides, there is a plot of land behind the house, it is suitable for building an apartment, 14.5 m front, the land is not for sale separately. 2 street is newly asphalted. For more information call.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17252045
House,Stone,620 sq.m.,1,5,1,,,Partial Renovation,620 sq.m.,Armavir › Echmiadzin,"$169,000",USD,"A fence is for sale in Etchmiadzin, with a basement under it, a newly built house without interior ․ There is a baxi, warm floor, TslnCode 17005Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/12801528
House,Stone,112 sq.m.,1,4,1,,,Major Renovation,700 sq.m.,Armavir › Echmiadzin,"$75,000",USD,"A 4-5-room semi-detached house is for sale in a good location near Isi Le Mulino Street in Etchmiadzin. It has central heating with boiler, balcony, covered balcony, front and back land and yard, basement, large closed garage, sheds, well, etc.ALSO FOR RENT FOR 200,000 AMDCode 18187Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/17167700
House,Stone,2200 sq.m.,2,4,2,,,Cosmetic Renovation,1800 sq.m.,Armavir › Tsaghkunk,"$68,000",USD,Own two-storey house. 2 one-storey houseTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17523926
House,Stone,200 sq.m.,1,7,1,,,No Renovation,1200 sq.m.,Armavir › Sardarapat,"$12,000",USD,"A semi-detached residential house with a built-in garage in the village of Sardarapat, Armavir region, 1000 square meters. Along with the land. It has an attached basement area of 80 square meters. The walls of the building are made of stone, they are 50 cm thick, the crack is made of hewn stone. It has the possibility of gas drinking water and electricity. It is located on a residential street on the road leading to Bambakashat villageTranslated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/18133312
Country House,Stone,58 sq.m.,1,3,1,,,Partial Renovation,1660 sq.m.,Armavir › Echmiadzin,"$20,000",USD,Code H007:House for saleAddress K. In the village near EtchmiadzinLiving area 74.land 1662 sq. M.Has the opportunity to increase the number of rooms.HrachyaFor details:Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/14136830
House,Stone,163 sq.m.,1,4,1,,,Major Renovation,559 sq.m.,Armavir › Echmiadzin,"$27,000",USD,House for saleAddress K. Etchmiadzin Zvartnots districtResidential 163 sq. M. Land 559 sq. MThe number of rooms is 4. It has a basementCall for details#Echmiadzin#land:#Vagharshapat#Real_Property:#House_for_saleCode H145Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/15499854
House,Monolith,100 sq.m.,1,2,1,,,Partial Renovation,100 sq.m.,Armavir › Parakar,"$55,000",USD,Վաճառվում է տուն արգավանդի վրա գայի դիմաց արաջին գիծ տունը չբնակեցված է մինչեվ կոսմետիկ վերանորոգված ունի 2 րդ հարկի ճնարավորություն քարե աստիճաններ ՚մշտական ջուր գազ մեքենայի կայանատեղ ունի նկուղային հարկ. Գինը սակարկելի մանրամասների համար զանգահարել,Nov-24-2022_23-38,,,,https://list.am/en/item/17258734
House,Stone,700 sq.m.,2,7,2,Available,3 or more spots,Major Renovation,500 sq.m.,"Անդրանիկի 4-րդ թաղամաս 19, Վաղարշապատ","$180,000",USD,You can pay a part by bank transferTranslated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/18178299
House,Stone,150 sq.m.,1,3,1,,,No Renovation,600 sq.m.,Armavir › Echmiadzin,"$45,000",USD,A 4-room euro-renovated house is for sale on the newly asphalted street of Zvartnots in Echmiadzin. All the communal facilities are available.Code 17229Translated from Armenian,Nov-24-2022_23-38,,,,https://list.am/en/item/17813042
House,Stone,1100 sq.m.,2,4,1,By agreement,Not available,Partial Renovation,1000 sq.m.,"Isahak Gasparyan street, Parakar","$215,000",USD,"A 200-square-meter capital private house is for sale in Parakar, on the 1st line of the Yerevan-Echmiadzin main road, 65 meters of frontage from the main road, renovated, clean condition, heating system, basement under the entire building, a separate business area of 100 square meters on the main highway, with all utilities, fully fenced. It is convenient. For any business activity.Translated from Armenian",Nov-24-2022_23-38,,,,https://list.am/en/item/14603407
